logs_DS/log.output_CNN_128_LA_DS-image_0.0001_0.1_16_True 0.24250662396741224, 0.19780219780219782, 1.4605380721114272, 1.0884027625413095
logs_DS/log.output_CNN_1_LA_DS-image_0.0001_0.1_32_False 0.9182484140508829, 0.8846153846153846, 0.38777105310381815, 0.5042721032421373
logs_DS/log.output_CNN_16_LA_DS-image_0.0001_0.1_32_True 0.7432916242430615, 0.6428571428571429, 1.0101320112364385, 0.8827757202397053
logs_DS/log.output_CNN_16_LA_DS-image_0.0001_0.1_16_False 0.5245060386352315, 0.48901098901098894, 1.3382283619172857, 1.0440712410852955
logs_DS/log.output_CNN_64_LA_DS-image_0.0001_0.1_16_True 0.380727123134405, 0.34615384615384615, 1.4228626999658667, 1.081094361758217
logs_DS/log.output_CNN_1_LA_DS-image_0.0001_0.1_16_False 0.8689463859917907, 0.8516483516483516, 0.590830778817549, 0.6378211408319375
logs_DS/log.output_CNN_1_LA_DS-image_0.0001_0.1_32_True 0.8618158963920476, 0.8626373626373626, 0.627983020694406, 0.6766057898661989
logs_DS/log.output_CNN_64_LA_DS-image_0.0001_0.1_32_False -0.24990843035783322, -0.3021978021978022, 1.5478751621224909, 1.1292233393083737
logs_DS/log.output_CNN_64_LA_DS-image_0.0001_0.1_32_True 0.47711366823394435, 0.4835164835164835, 1.396050051478436, 1.039496729263285
logs_DS/log.output_CNN_64_LA_DS-image_0.0001_0.1_16_False -0.3276160232598055, -0.2692307692307692, 1.5850123993572518, 1.1481235847896358
logs_DS/log.output_CNN_128_LA_DS-image_0.0001_0.1_32_False -0.2626777282394226, -0.2967032967032967, 1.5416936404855544, 1.111482818143958
logs_DS/log.output_CNN_16_LA_DS-image_0.0001_0.1_32_False 0.7536711408935675, 0.6648351648351648, 0.9051402858270456, 0.8241663202741307
logs_DS/log.output_CNN_1_LA_DS-image_0.0001_0.1_16_True -0.2747129909751932, -0.3021978021978022, 1.584815896306116, 1.1340806337155551
logs_DS/log.output_CNN_16_LA_DS-image_0.0001_0.1_16_True 0.6340602086002131, 0.5439560439560439, 1.2210272572647785, 0.9802693107398712
logs_DS/log.output_CNN_128_LA_DS-image_0.0001_0.1_16_False -0.357903853372455, -0.30769230769230765, 1.5977227340565412, 1.1370410393043413
logs_DS/log.output_CNN_128_LA_DS-image_0.0001_0.1_32_True 0.5528071220401848, 0.5274725274725275, 1.2901352097885355, 1.0065966874434087
